sep=,
"Time","Kalman Humi1"
2021-12-04 06:06:00,50.4 %H
2021-12-04 06:09:00,50.4 %H
2021-12-04 06:12:00,50.4 %H
2021-12-04 06:15:00,50.4 %H
2021-12-04 06:18:00,50.4 %H
2021-12-04 06:21:00,50.4 %H
2021-12-04 06:24:00,50.4 %H
2021-12-04 06:27:00,50.4 %H
2021-12-04 06:30:00,50.4 %H
2021-12-04 06:33:00,50.4 %H
2021-12-04 06:36:00,50.4 %H
2021-12-04 06:39:00,50.4 %H
2021-12-04 06:42:00,50.4 %H
2021-12-04 06:45:00,50.4 %H
2021-12-04 06:48:00,50.4 %H
2021-12-04 06:51:00,50.4 %H
2021-12-04 06:54:00,50.4 %H
2021-12-04 06:57:00,50.4 %H
2021-12-04 07:00:00,50.4 %H
2021-12-04 07:03:00,50.4 %H
2021-12-04 07:06:00,50.3 %H
2021-12-04 07:09:00,50.3 %H
2021-12-04 07:12:00,50.3 %H
2021-12-04 07:15:00,50.3 %H
2021-12-04 07:18:00,50.3 %H
2021-12-04 07:21:00,50.3 %H
2021-12-04 07:24:00,50.3 %H
2021-12-04 07:27:00,50.3 %H
2021-12-04 07:30:00,50.3 %H
2021-12-04 07:33:00,50.3 %H
2021-12-04 07:36:00,50.3 %H
2021-12-04 07:39:00,50.3 %H
2021-12-04 07:42:00,50.3 %H
2021-12-04 07:45:00,50.3 %H
2021-12-04 07:48:00,50.3 %H
2021-12-04 07:51:00,50.3 %H
2021-12-04 07:54:00,50.3 %H
2021-12-04 07:57:00,50.3 %H
2021-12-04 08:00:00,50.3 %H
2021-12-04 08:03:00,50.3 %H
2021-12-04 08:06:00,50.2 %H
2021-12-04 08:09:00,50.2 %H
2021-12-04 08:12:00,50.2 %H
2021-12-04 08:15:00,50.2 %H
2021-12-04 08:18:00,50.2 %H
2021-12-04 08:21:00,50.2 %H
2021-12-04 08:24:00,50.2 %H
2021-12-04 08:27:00,50.2 %H
2021-12-04 08:30:00,50.2 %H
2021-12-04 08:33:00,50.2 %H
2021-12-04 08:36:00,50.2 %H
2021-12-04 08:39:00,50.2 %H
2021-12-04 08:42:00,50.2 %H
2021-12-04 08:45:00,50.2 %H
2021-12-04 08:48:00,50.1 %H
2021-12-04 08:51:00,50.1 %H
2021-12-04 08:54:00,50.1 %H
2021-12-04 08:57:00,50.1 %H
2021-12-04 09:00:00,50.1 %H
2021-12-04 09:03:00,50.1 %H
2021-12-04 09:06:00,50.1 %H
2021-12-04 09:09:00,50.1 %H
2021-12-04 09:12:00,50.1 %H
2021-12-04 09:15:00,50.1 %H
2021-12-04 09:18:00,50.1 %H
2021-12-04 09:21:00,50.1 %H
2021-12-04 09:24:00,50.1 %H
2021-12-04 09:27:00,50.1 %H
2021-12-04 09:30:00,50.0 %H
2021-12-04 09:33:00,50.0 %H
2021-12-04 09:36:00,50.0 %H
2021-12-04 09:39:00,50.0 %H
2021-12-04 09:42:00,50 %H
2021-12-04 09:45:00,50.0 %H
2021-12-04 09:48:00,50.0 %H
2021-12-04 09:51:00,50.0 %H
2021-12-04 09:54:00,49.9 %H
2021-12-04 09:57:00,49.9 %H
2021-12-04 10:00:00,49.9 %H
2021-12-04 10:03:00,49.9 %H
2021-12-04 10:06:00,49.9 %H
2021-12-04 10:09:00,49.9 %H
2021-12-04 10:12:00,49.8 %H
2021-12-04 10:15:00,49.8 %H
2021-12-04 10:18:00,49.8 %H
2021-12-04 10:21:00,49.8 %H
2021-12-04 10:24:00,49.8 %H
2021-12-04 10:27:00,49.7 %H
2021-12-04 10:30:00,49.7 %H
2021-12-04 10:33:00,49.7 %H
2021-12-04 10:36:00,49.7 %H
2021-12-04 10:39:00,49.7 %H
2021-12-04 10:42:00,49.6 %H
2021-12-04 10:45:00,49.6 %H
2021-12-04 10:48:00,49.6 %H
2021-12-04 10:51:00,49.6 %H
2021-12-04 10:54:00,49.6 %H
2021-12-04 10:57:00,49.5 %H
2021-12-04 11:00:00,49.5 %H
2021-12-04 11:03:00,49.5 %H
2021-12-04 11:06:00,49.5 %H
2021-12-04 11:09:00,49.4 %H
2021-12-04 11:12:00,49.4 %H
2021-12-04 11:15:00,49.4 %H
2021-12-04 11:18:00,49.4 %H
2021-12-04 11:21:00,49.3 %H
2021-12-04 11:24:00,49.3 %H
2021-12-04 11:27:00,49.3 %H
2021-12-04 11:30:00,49.3 %H
2021-12-04 11:33:00,49.3 %H
2021-12-04 11:36:00,49.2 %H
2021-12-04 11:39:00,49.2 %H
2021-12-04 11:42:00,49.2 %H
2021-12-04 11:45:00,49.2 %H
2021-12-04 11:48:00,49.2 %H
2021-12-04 11:51:00,49.1 %H
2021-12-04 11:54:00,
2021-12-04 11:57:00,47.0 %H
2021-12-04 12:00:00,48.9 %H
2021-12-04 12:03:00,50.6 %H
2021-12-04 12:06:00,52.1 %H
2021-12-04 12:09:00,53.0 %H
2021-12-04 12:12:00,53.5 %H
2021-12-04 12:15:00,53.4 %H
2021-12-04 12:18:00,53.2 %H
2021-12-04 12:21:00,52.8 %H
2021-12-04 12:24:00,52.3 %H
2021-12-04 12:27:00,51.9 %H
2021-12-04 12:30:00,51.5 %H
2021-12-04 12:33:00,51.2 %H
2021-12-04 12:36:00,50.9 %H
2021-12-04 12:39:00,50.6 %H
2021-12-04 12:42:00,50.3 %H
2021-12-04 12:45:00,50.1 %H
2021-12-04 12:48:00,50.0 %H
2021-12-04 12:51:00,50.0 %H
2021-12-04 12:54:00,50.0 %H
2021-12-04 12:57:00,50.1 %H
2021-12-04 13:00:00,50.0 %H
2021-12-04 13:03:00,49.9 %H
2021-12-04 13:06:00,49.7 %H
2021-12-04 13:09:00,49.6 %H
2021-12-04 13:12:00,49.5 %H
2021-12-04 13:15:00,49.5 %H
2021-12-04 13:18:00,49.4 %H
2021-12-04 13:21:00,49.3 %H
2021-12-04 13:24:00,49.3 %H
2021-12-04 13:27:00,
2021-12-04 13:30:00,
2021-12-04 13:33:00,
2021-12-04 13:36:00,
2021-12-04 13:39:00,
2021-12-04 13:42:00,
2021-12-04 13:45:00,
2021-12-04 13:48:00,47.8 %H
2021-12-04 13:51:00,48.5 %H
2021-12-04 13:54:00,49.0 %H
2021-12-04 13:57:00,49.8 %H
2021-12-04 14:00:00,50.2 %H
2021-12-04 14:03:00,50.2 %H
2021-12-04 14:06:00,50.1 %H
2021-12-04 14:09:00,50.0 %H
2021-12-04 14:12:00,50.0 %H
2021-12-04 14:15:00,49.8 %H
2021-12-04 14:18:00,49.7 %H
2021-12-04 14:21:00,49.7 %H
2021-12-04 14:24:00,49.9 %H
2021-12-04 14:27:00,50.0 %H
2021-12-04 14:30:00,50.2 %H
2021-12-04 14:33:00,50.4 %H
2021-12-04 14:36:00,50.6 %H
2021-12-04 14:39:00,50.7 %H
2021-12-04 14:42:00,50.8 %H
2021-12-04 14:45:00,50.9 %H
2021-12-04 14:48:00,51.1 %H
2021-12-04 14:51:00,51.3 %H
2021-12-04 14:54:00,51.5 %H
2021-12-04 14:57:00,51.7 %H
2021-12-04 15:00:00,51.9 %H
2021-12-04 15:03:00,52.0 %H
2021-12-04 15:06:00,52.2 %H
2021-12-04 15:09:00,52.3 %H
2021-12-04 15:12:00,52.4 %H
2021-12-04 15:15:00,52.6 %H
2021-12-04 15:18:00,52.7 %H
2021-12-04 15:21:00,52.8 %H
2021-12-04 15:24:00,52.9 %H
2021-12-04 15:27:00,53.0 %H
2021-12-04 15:30:00,53.1 %H
2021-12-04 15:33:00,53.2 %H
2021-12-04 15:36:00,53.3 %H
2021-12-04 15:39:00,53.3 %H
2021-12-04 15:42:00,53.4 %H
2021-12-04 15:45:00,53.4 %H
2021-12-04 15:48:00,53.5 %H
2021-12-04 15:51:00,53.5 %H
2021-12-04 15:54:00,53.5 %H
2021-12-04 15:57:00,53.6 %H
2021-12-04 16:00:00,53.5 %H
2021-12-04 16:03:00,53.5 %H
2021-12-04 16:06:00,53.5 %H
2021-12-04 16:09:00,53.5 %H
2021-12-04 16:12:00,53.4 %H
2021-12-04 16:15:00,53.3 %H
2021-12-04 16:18:00,53.2 %H
2021-12-04 16:21:00,53.2 %H
2021-12-04 16:24:00,53.1 %H
2021-12-04 16:27:00,53.1 %H
2021-12-04 16:30:00,53.0 %H
2021-12-04 16:33:00,53.0 %H
2021-12-04 16:36:00,52.9 %H
2021-12-04 16:39:00,52.8 %H
2021-12-04 16:42:00,52.8 %H
2021-12-04 16:45:00,52.7 %H
2021-12-04 16:48:00,52.6 %H
2021-12-04 16:51:00,52.5 %H
2021-12-04 16:54:00,52.4 %H
2021-12-04 16:57:00,52.3 %H
2021-12-04 17:00:00,52.2 %H
2021-12-04 17:03:00,52.1 %H
2021-12-04 17:06:00,52.0 %H
2021-12-04 17:09:00,51.9 %H
2021-12-04 17:12:00,51.9 %H
2021-12-04 17:15:00,51.8 %H
2021-12-04 17:18:00,51.7 %H
2021-12-04 17:21:00,51.6 %H
2021-12-04 17:24:00,51.6 %H
2021-12-04 17:27:00,51.5 %H
2021-12-04 17:30:00,51.4 %H
2021-12-04 17:33:00,51.2 %H
2021-12-04 17:36:00,51.1 %H
2021-12-04 17:39:00,51.0 %H
2021-12-04 17:42:00,50.9 %H
2021-12-04 17:45:00,50.8 %H
2021-12-04 17:48:00,50.7 %H
2021-12-04 17:51:00,50.6 %H
2021-12-04 17:54:00,50.6 %H
2021-12-04 17:57:00,50.5 %H
2021-12-04 18:00:00,50.4 %H
2021-12-04 18:03:00,50.4 %H
2021-12-04 18:06:00,50.3 %H
2021-12-04 18:09:00,50.3 %H
2021-12-04 18:12:00,50.2 %H
2021-12-04 18:15:00,50.1 %H
2021-12-04 18:18:00,50.1 %H
2021-12-04 18:21:00,50.1 %H
2021-12-04 18:24:00,50.0 %H
2021-12-04 18:27:00,50.0 %H
2021-12-04 18:30:00,49.9 %H
2021-12-04 18:33:00,49.9 %H
2021-12-04 18:36:00,49.8 %H
2021-12-04 18:39:00,49.8 %H
2021-12-04 18:42:00,49.7 %H
2021-12-04 18:45:00,49.7 %H
2021-12-04 18:48:00,49.7 %H
2021-12-04 18:51:00,49.6 %H
2021-12-04 18:54:00,49.6 %H
2021-12-04 18:57:00,49.5 %H
2021-12-04 19:00:00,49.5 %H
2021-12-04 19:03:00,49.5 %H
2021-12-04 19:06:00,49.4 %H
2021-12-04 19:09:00,49.4 %H
2021-12-04 19:12:00,49.4 %H
2021-12-04 19:15:00,49.4 %H
2021-12-04 19:18:00,49.4 %H
2021-12-04 19:21:00,49.4 %H
2021-12-04 19:24:00,49.4 %H
2021-12-04 19:27:00,49.5 %H
2021-12-04 19:30:00,49.5 %H
2021-12-04 19:33:00,49.5 %H
2021-12-04 19:36:00,49.6 %H
2021-12-04 19:39:00,49.6 %H
2021-12-04 19:42:00,49.7 %H
2021-12-04 19:45:00,49.7 %H
2021-12-04 19:48:00,49.8 %H
2021-12-04 19:51:00,49.9 %H
2021-12-04 19:54:00,49.9 %H
2021-12-04 19:57:00,50.0 %H
2021-12-04 20:00:00,50.0 %H
2021-12-04 20:03:00,50.1 %H
2021-12-04 20:06:00,50.2 %H
2021-12-04 20:09:00,50.2 %H
2021-12-04 20:12:00,50.3 %H
2021-12-04 20:15:00,50.3 %H
2021-12-04 20:18:00,50.4 %H
2021-12-04 20:21:00,50.5 %H
2021-12-04 20:24:00,50.5 %H
2021-12-04 20:27:00,50.6 %H
2021-12-04 20:30:00,50.6 %H
2021-12-04 20:33:00,50.7 %H
2021-12-04 20:36:00,50.7 %H
2021-12-04 20:39:00,50.8 %H
2021-12-04 20:42:00,50.8 %H
2021-12-04 20:45:00,50.9 %H
2021-12-04 20:48:00,51.0 %H
2021-12-04 20:51:00,51.0 %H
2021-12-04 20:54:00,51.1 %H
2021-12-04 20:57:00,51.1 %H
2021-12-04 21:00:00,51.2 %H
2021-12-04 21:03:00,51.2 %H
2021-12-04 21:06:00,51.3 %H
2021-12-04 21:09:00,51.3 %H
2021-12-04 21:12:00,51.4 %H
2021-12-04 21:15:00,51.4 %H
2021-12-04 21:18:00,51.5 %H
2021-12-04 21:21:00,51.5 %H
2021-12-04 21:24:00,51.6 %H
2021-12-04 21:27:00,51.6 %H
2021-12-04 21:30:00,51.7 %H
2021-12-04 21:33:00,51.7 %H
2021-12-04 21:36:00,51.8 %H
2021-12-04 21:39:00,51.8 %H
2021-12-04 21:42:00,51.9 %H
2021-12-04 21:45:00,51.9 %H
2021-12-04 21:48:00,51.9 %H
2021-12-04 21:51:00,51.9 %H
2021-12-04 21:54:00,52.0 %H
2021-12-04 21:57:00,52.0 %H
2021-12-04 22:00:00,52.0 %H
2021-12-04 22:03:00,52.0 %H
2021-12-04 22:06:00,52.0 %H
2021-12-04 22:09:00,52.0 %H
2021-12-04 22:12:00,52.0 %H
2021-12-04 22:15:00,52.0 %H
2021-12-04 22:18:00,52.1 %H
2021-12-04 22:21:00,52.1 %H
2021-12-04 22:24:00,52.1 %H
2021-12-04 22:27:00,52.1 %H
2021-12-04 22:30:00,52.1 %H
2021-12-04 22:33:00,52.1 %H
2021-12-04 22:36:00,52.1 %H
2021-12-04 22:39:00,52.0 %H
2021-12-04 22:42:00,52.0 %H
2021-12-04 22:45:00,52.0 %H
2021-12-04 22:48:00,52.0 %H
2021-12-04 22:51:00,52.0 %H
2021-12-04 22:54:00,52.0 %H
2021-12-04 22:57:00,52.0 %H
2021-12-04 23:00:00,52.0 %H
2021-12-04 23:03:00,52.0 %H
2021-12-04 23:06:00,52.0 %H
2021-12-04 23:09:00,52.0 %H
2021-12-04 23:12:00,52.0 %H
2021-12-04 23:15:00,52.0 %H
2021-12-04 23:18:00,52.0 %H
2021-12-04 23:21:00,52.0 %H
2021-12-04 23:24:00,52.0 %H
2021-12-04 23:27:00,52.0 %H
2021-12-04 23:30:00,52.0 %H
2021-12-04 23:33:00,52.0 %H
2021-12-04 23:36:00,52.0 %H
2021-12-04 23:39:00,52.0 %H
2021-12-04 23:42:00,52.0 %H
2021-12-04 23:45:00,52.0 %H
2021-12-04 23:48:00,52.0 %H
2021-12-04 23:51:00,52.0 %H
2021-12-04 23:54:00,52 %H
2021-12-04 23:57:00,52 %H
2021-12-05 00:00:00,52.0 %H
2021-12-05 00:03:00,52.0 %H
2021-12-05 00:06:00,52.0 %H
2021-12-05 00:09:00,52.0 %H
2021-12-05 00:12:00,52.0 %H
2021-12-05 00:15:00,52.0 %H
2021-12-05 00:18:00,52.0 %H
2021-12-05 00:21:00,52.0 %H
2021-12-05 00:24:00,52.0 %H
2021-12-05 00:27:00,51.9 %H
2021-12-05 00:30:00,51.9 %H
2021-12-05 00:33:00,51.9 %H
2021-12-05 00:36:00,51.9 %H
2021-12-05 00:39:00,51.9 %H
2021-12-05 00:42:00,51.9 %H
2021-12-05 00:45:00,51.9 %H
2021-12-05 00:48:00,51.9 %H
2021-12-05 00:51:00,51.9 %H
2021-12-05 00:54:00,51.9 %H
2021-12-05 00:57:00,51.9 %H
2021-12-05 01:00:00,51.9 %H
2021-12-05 01:03:00,51.9 %H
2021-12-05 01:06:00,51.9 %H
2021-12-05 01:09:00,51.8 %H
2021-12-05 01:12:00,51.8 %H
2021-12-05 01:15:00,51.8 %H
2021-12-05 01:18:00,51.8 %H
2021-12-05 01:21:00,51.8 %H
2021-12-05 01:24:00,51.8 %H
2021-12-05 01:27:00,51.8 %H
2021-12-05 01:30:00,51.8 %H
2021-12-05 01:33:00,51.8 %H
2021-12-05 01:36:00,51.7 %H
2021-12-05 01:39:00,51.7 %H
2021-12-05 01:42:00,51.7 %H
2021-12-05 01:45:00,51.7 %H
2021-12-05 01:48:00,51.7 %H
2021-12-05 01:51:00,51.7 %H
2021-12-05 01:54:00,51.7 %H
2021-12-05 01:57:00,51.7 %H
2021-12-05 02:00:00,51.6 %H
2021-12-05 02:03:00,51.6 %H
2021-12-05 02:06:00,51.6 %H
2021-12-05 02:09:00,51.6 %H
2021-12-05 02:12:00,51.6 %H
2021-12-05 02:15:00,51.6 %H
2021-12-05 02:18:00,51.6 %H
2021-12-05 02:21:00,51.6 %H
2021-12-05 02:24:00,51.6 %H
2021-12-05 02:27:00,51.6 %H
2021-12-05 02:30:00,51.6 %H
2021-12-05 02:33:00,51.6 %H
2021-12-05 02:36:00,51.6 %H
2021-12-05 02:39:00,51.6 %H
2021-12-05 02:42:00,51.6 %H
2021-12-05 02:45:00,51.6 %H
2021-12-05 02:48:00,51.6 %H
2021-12-05 02:51:00,51.6 %H
2021-12-05 02:54:00,51.6 %H
2021-12-05 02:57:00,51.6 %H
2021-12-05 03:00:00,51.6 %H
2021-12-05 03:03:00,51.6 %H
2021-12-05 03:06:00,51.6 %H
2021-12-05 03:09:00,51.6 %H
2021-12-05 03:12:00,51.6 %H
2021-12-05 03:15:00,51.6 %H
2021-12-05 03:18:00,51.6 %H
2021-12-05 03:21:00,51.6 %H
2021-12-05 03:24:00,51.6 %H
2021-12-05 03:27:00,51.6 %H
2021-12-05 03:30:00,51.6 %H
2021-12-05 03:33:00,51.6 %H
2021-12-05 03:36:00,51.6 %H
2021-12-05 03:39:00,51.6 %H
2021-12-05 03:42:00,51.6 %H
2021-12-05 03:45:00,51.6 %H
2021-12-05 03:48:00,51.5 %H
2021-12-05 03:51:00,51.5 %H
2021-12-05 03:54:00,51.5 %H
2021-12-05 03:57:00,51.5 %H
2021-12-05 04:00:00,51.4 %H
2021-12-05 04:03:00,51.4 %H
2021-12-05 04:06:00,51.4 %H
2021-12-05 04:09:00,51.4 %H
2021-12-05 04:12:00,51.4 %H
2021-12-05 04:15:00,51.3 %H
2021-12-05 04:18:00,51.3 %H
2021-12-05 04:21:00,51.3 %H
2021-12-05 04:24:00,51.3 %H
2021-12-05 04:27:00,51.3 %H
2021-12-05 04:30:00,51.3 %H
2021-12-05 04:33:00,51.2 %H
2021-12-05 04:36:00,51.2 %H
2021-12-05 04:39:00,51.2 %H
2021-12-05 04:42:00,51.2 %H
2021-12-05 04:45:00,51.2 %H
2021-12-05 04:48:00,51.2 %H
2021-12-05 04:51:00,51.2 %H
2021-12-05 04:54:00,51.1 %H
2021-12-05 04:57:00,51.1 %H
2021-12-05 05:00:00,51.1 %H
2021-12-05 05:03:00,51.1 %H
2021-12-05 05:06:00,51.1 %H
2021-12-05 05:09:00,51.1 %H
2021-12-05 05:12:00,51.1 %H
2021-12-05 05:15:00,51.1 %H
2021-12-05 05:18:00,51.1 %H
2021-12-05 05:21:00,51.1 %H
2021-12-05 05:24:00,51.1 %H
2021-12-05 05:27:00,51.1 %H
2021-12-05 05:30:00,51.1 %H
2021-12-05 05:33:00,51.1 %H
2021-12-05 05:36:00,51.1 %H
2021-12-05 05:39:00,51.1 %H
2021-12-05 05:42:00,51.1 %H
2021-12-05 05:45:00,51.1 %H
2021-12-05 05:48:00,51.1 %H
2021-12-05 05:51:00,51.1 %H
2021-12-05 05:54:00,51.1 %H
2021-12-05 05:57:00,51.1 %H
2021-12-05 06:00:00,51.1 %H
2021-12-05 06:03:00,51.1 %H
2021-12-05 06:06:00,51.1 %H
2021-12-05 06:09:00,51.1 %H
2021-12-05 06:12:00,51.1 %H
2021-12-05 06:15:00,51.1 %H
2021-12-05 06:18:00,51.1 %H
2021-12-05 06:21:00,51.1 %H
2021-12-05 06:24:00,51.1 %H
2021-12-05 06:27:00,51.1 %H
2021-12-05 06:30:00,51.1 %H
2021-12-05 06:33:00,51.1 %H
2021-12-05 06:36:00,51.1 %H
2021-12-05 06:39:00,51.1 %H
2021-12-05 06:42:00,51.1 %H
2021-12-05 06:45:00,51.1 %H
2021-12-05 06:48:00,51.1 %H
2021-12-05 06:51:00,51.1 %H
2021-12-05 06:54:00,51.0 %H
2021-12-05 06:57:00,51.0 %H
2021-12-05 07:00:00,51.0 %H
2021-12-05 07:03:00,51.0 %H
2021-12-05 07:06:00,51.0 %H
2021-12-05 07:09:00,51.0 %H
2021-12-05 07:12:00,51.0 %H
2021-12-05 07:15:00,51.0 %H
2021-12-05 07:18:00,51.0 %H
2021-12-05 07:21:00,51.0 %H
2021-12-05 07:24:00,51.0 %H
2021-12-05 07:27:00,50.9 %H
2021-12-05 07:30:00,50.9 %H
2021-12-05 07:33:00,50.9 %H
2021-12-05 07:36:00,50.9 %H
2021-12-05 07:39:00,50.9 %H
2021-12-05 07:42:00,50.9 %H
2021-12-05 07:45:00,50.9 %H
2021-12-05 07:48:00,50.9 %H
2021-12-05 07:51:00,50.9 %H
2021-12-05 07:54:00,50.8 %H
2021-12-05 07:57:00,50.8 %H
2021-12-05 08:00:00,50.8 %H
2021-12-05 08:03:00,50.8 %H
2021-12-05 08:06:00,50.8 %H
2021-12-05 08:09:00,50.8 %H
2021-12-05 08:12:00,50.8 %H
2021-12-05 08:15:00,50.8 %H
2021-12-05 08:18:00,50.7 %H
2021-12-05 08:21:00,50.7 %H
2021-12-05 08:24:00,50.7 %H
2021-12-05 08:27:00,50.7 %H
2021-12-05 08:30:00,50.7 %H
2021-12-05 08:33:00,50.7 %H
2021-12-05 08:36:00,50.7 %H
2021-12-05 08:39:00,50.7 %H
2021-12-05 08:42:00,50.7 %H
2021-12-05 08:45:00,50.6 %H
2021-12-05 08:48:00,50.6 %H
2021-12-05 08:51:00,50.6 %H
2021-12-05 08:54:00,50.6 %H
2021-12-05 08:57:00,50.6 %H
2021-12-05 09:00:00,50.6 %H
2021-12-05 09:03:00,50.6 %H
2021-12-05 09:06:00,50.6 %H
2021-12-05 09:09:00,50.6 %H
2021-12-05 09:12:00,50.6 %H
2021-12-05 09:15:00,50.6 %H
2021-12-05 09:18:00,50.6 %H
2021-12-05 09:21:00,50.6 %H
2021-12-05 09:24:00,50.6 %H
2021-12-05 09:27:00,50.5 %H
2021-12-05 09:30:00,50.5 %H
2021-12-05 09:33:00,50.5 %H
2021-12-05 09:36:00,50.5 %H
2021-12-05 09:39:00,50.5 %H
2021-12-05 09:42:00,50.5 %H
2021-12-05 09:45:00,50.5 %H
2021-12-05 09:48:00,50.5 %H
2021-12-05 09:51:00,50.5 %H
2021-12-05 09:54:00,50.5 %H
2021-12-05 09:57:00,50.4 %H
2021-12-05 10:00:00,50.4 %H
2021-12-05 10:03:00,50.4 %H
2021-12-05 10:06:00,50.4 %H
2021-12-05 10:09:00,50.4 %H
2021-12-05 10:12:00,50.4 %H
2021-12-05 10:15:00,50.4 %H
2021-12-05 10:18:00,50.4 %H
2021-12-05 10:21:00,50.4 %H
2021-12-05 10:24:00,50.4 %H
2021-12-05 10:27:00,50.4 %H
2021-12-05 10:30:00,50.4 %H
2021-12-05 10:33:00,50.3 %H
2021-12-05 10:36:00,50.3 %H
2021-12-05 10:39:00,50.3 %H
2021-12-05 10:42:00,50.3 %H
2021-12-05 10:45:00,50.3 %H
2021-12-05 10:48:00,50.3 %H
2021-12-05 10:51:00,50.3 %H
2021-12-05 10:54:00,50.3 %H
2021-12-05 10:57:00,50.2 %H
2021-12-05 11:00:00,50.2 %H
2021-12-05 11:03:00,50.2 %H
2021-12-05 11:06:00,50.2 %H
2021-12-05 11:09:00,50.2 %H
2021-12-05 11:12:00,50.2 %H
2021-12-05 11:15:00,50.2 %H
2021-12-05 11:18:00,50.2 %H
2021-12-05 11:21:00,50.1 %H
2021-12-05 11:24:00,50.1 %H
2021-12-05 11:27:00,50.1 %H
2021-12-05 11:30:00,50.1 %H
2021-12-05 11:33:00,50.1 %H
2021-12-05 11:36:00,50.1 %H
2021-12-05 11:39:00,50.0 %H
2021-12-05 11:42:00,50.0 %H
2021-12-05 11:45:00,50.0 %H
2021-12-05 11:48:00,50 %H
2021-12-05 11:51:00,50.0 %H
2021-12-05 11:54:00,50.0 %H
2021-12-05 11:57:00,49.9 %H
2021-12-05 12:00:00,49.9 %H
2021-12-05 12:03:00,49.9 %H
2021-12-05 12:06:00,49.9 %H
2021-12-05 12:09:00,49.9 %H
2021-12-05 12:12:00,49.9 %H
2021-12-05 12:15:00,49.9 %H
2021-12-05 12:18:00,49.8 %H
2021-12-05 12:21:00,49.8 %H
2021-12-05 12:24:00,49.8 %H
2021-12-05 12:27:00,49.8 %H
2021-12-05 12:30:00,49.8 %H
2021-12-05 12:33:00,49.8 %H
2021-12-05 12:36:00,49.8 %H
2021-12-05 12:39:00,49.7 %H
2021-12-05 12:42:00,49.7 %H
2021-12-05 12:45:00,49.7 %H
2021-12-05 12:48:00,49.7 %H
2021-12-05 12:51:00,49.7 %H
2021-12-05 12:54:00,49.7 %H
2021-12-05 12:57:00,49.7 %H
2021-12-05 13:00:00,49.6 %H
2021-12-05 13:03:00,49.6 %H
2021-12-05 13:06:00,49.6 %H
2021-12-05 13:09:00,49.6 %H
2021-12-05 13:12:00,49.6 %H
2021-12-05 13:15:00,49.6 %H
2021-12-05 13:18:00,49.6 %H
2021-12-05 13:21:00,49.5 %H
2021-12-05 13:24:00,49.5 %H
2021-12-05 13:27:00,49.5 %H
2021-12-05 13:30:00,49.5 %H
2021-12-05 13:33:00,49.5 %H
2021-12-05 13:36:00,49.5 %H
2021-12-05 13:39:00,49.4 %H
2021-12-05 13:42:00,49.4 %H
2021-12-05 13:45:00,49.4 %H
2021-12-05 13:48:00,49.4 %H
2021-12-05 13:51:00,49.4 %H
2021-12-05 13:54:00,49.4 %H
2021-12-05 13:57:00,49.3 %H
2021-12-05 14:00:00,49.3 %H
2021-12-05 14:03:00,49.3 %H
2021-12-05 14:06:00,49.3 %H
2021-12-05 14:09:00,49.3 %H
2021-12-05 14:12:00,49.3 %H
2021-12-05 14:15:00,49.2 %H
2021-12-05 14:18:00,49.2 %H
2021-12-05 14:21:00,49.2 %H
2021-12-05 14:24:00,49.2 %H
2021-12-05 14:27:00,49.2 %H
2021-12-05 14:30:00,49.1 %H
2021-12-05 14:33:00,49.1 %H
2021-12-05 14:36:00,49.1 %H
2021-12-05 14:39:00,49.1 %H
2021-12-05 14:42:00,49.1 %H
2021-12-05 14:45:00,49.0 %H
2021-12-05 14:48:00,49.0 %H
2021-12-05 14:51:00,49.0 %H
2021-12-05 14:54:00,49.0 %H
2021-12-05 14:57:00,49.0 %H
2021-12-05 15:00:00,49.0 %H
2021-12-05 15:03:00,48.9 %H
2021-12-05 15:06:00,48.9 %H
2021-12-05 15:09:00,48.9 %H
2021-12-05 15:12:00,48.9 %H
2021-12-05 15:15:00,48.9 %H
2021-12-05 15:18:00,48.9 %H
2021-12-05 15:21:00,48.8 %H
2021-12-05 15:24:00,48.8 %H
2021-12-05 15:27:00,48.8 %H
2021-12-05 15:30:00,48.8 %H
2021-12-05 15:33:00,48.8 %H
2021-12-05 15:36:00,48.8 %H
2021-12-05 15:39:00,48.8 %H
2021-12-05 15:42:00,48.7 %H
2021-12-05 15:45:00,48.7 %H
2021-12-05 15:48:00,48.7 %H
2021-12-05 15:51:00,48.7 %H
2021-12-05 15:54:00,48.7 %H
2021-12-05 15:57:00,48.7 %H
2021-12-05 16:00:00,48.7 %H
2021-12-05 16:03:00,48.7 %H
2021-12-05 16:06:00,48.6 %H
2021-12-05 16:09:00,48.6 %H
2021-12-05 16:12:00,48.6 %H
2021-12-05 16:15:00,48.6 %H
2021-12-05 16:18:00,48.6 %H
2021-12-05 16:21:00,48.5 %H
2021-12-05 16:24:00,48.5 %H
2021-12-05 16:27:00,48.5 %H
2021-12-05 16:30:00,48.5 %H
2021-12-05 16:33:00,48.5 %H
2021-12-05 16:36:00,48.4 %H
2021-12-05 16:39:00,48.4 %H
2021-12-05 16:42:00,48.4 %H
2021-12-05 16:45:00,48.4 %H
2021-12-05 16:48:00,48.4 %H
2021-12-05 16:51:00,48.3 %H
2021-12-05 16:54:00,48.3 %H
2021-12-05 16:57:00,48.3 %H
2021-12-05 17:00:00,48.3 %H
2021-12-05 17:03:00,48.3 %H
2021-12-05 17:06:00,48.2 %H
